"recordID","scientificName","taxonConceptID","decimalLatitude","decimalLongitude","eventDate","occurrenceStatus","dataResourceName"
"32fce9cf-29b2-41cf-91b5-d9258af1c100","Cervus unicolor","https://biodiversity.org.au/afd/taxa/fcd3d838-a4e7-4402-ab20-3a7454b6db16",-36.039092,148.299769,2021-04-15,"PRESENT","NSW BioNet Atlas"
"32fd5e5b-ee13-433b-91ce-38866bb64f5e","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-31.43571,151.48244,2013-05-07,"PRESENT","NSW BioNet Atlas"
"32fdb2ea-46df-47e3-b49c-cb98a1f25861","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-33.930809,150.638887,2016-05-05,"PRESENT","NSW BioNet Atlas"
"330986bf-02d6-4a74-8c2c-30ba3c28a467","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2012-05-14,"PRESENT","NSW BioNet Atlas"
"330bc6ca-1a5f-41f0-8a6e-566ea827d08c","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2012-05-14,"PRESENT","NSW BioNet Atlas"
"330c205b-e854-4e5d-9833-bd0cbc6b1a14","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-36.444224,148.547396,2018-11-02,"PRESENT","NSW BioNet Atlas"
"33110d99-3b6e-42c5-845e-bcc157dfd7ff","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2014-04-17,"PRESENT","NSW BioNet Atlas"
"3314a0c4-4b96-42b1-ada7-84497201a92d","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-33.708108,150.81026,2023-12-03,"PRESENT","NSW BioNet Atlas"
"33167b39-3ca3-448e-aa94-c99cdb766319","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-36.383126,150.05582,2024-05-25,"PRESENT","NSW BioNet Atlas"
"33188383-eed4-4d19-9841-5f8e2159ebb1","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2012-05-09,"PRESENT","NSW BioNet Atlas"
"331a957b-dd5e-4801-8f61-478b18d24625","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-35.87633,148.15427,2012-03-02,"PRESENT","NSW BioNet Atlas"
"331bb45b-9d02-4679-9f10-3266a6f8a006","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-31.465684,152.909371,2017-09-07,"PRESENT","NSW BioNet Atlas"
"331caeb1-bff2-4d3d-934c-5d4009c12459","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-31.456285,152.908035,2017-10-29,"PRESENT","NSW BioNet Atlas"
"331ed10c-0a11-4aea-83cd-f33a24e257b1","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2012-05-17,"PRESENT","NSW BioNet Atlas"
"331edae0-b938-45d5-9957-9e3fb97a0e37","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-34.084812,149.692963,2022-04-14,"PRESENT","NSW BioNet Atlas"
"332295cf-2f8c-483e-9273-db989bcfc675","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-31.076477,150.538623,2004-07-01,"PRESENT","NSW BioNet Atlas"
"3322c8cd-6719-4e5d-aca3-50f752e18eec","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-34.207685,151.002278,2004-07-01,"PRESENT","NSW BioNet Atlas"
"3327c268-a9ee-4f9a-9daf-341434e83d90","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-34.478677,150.284733,2023-10-27,"PRESENT","NSW BioNet Atlas"
"3327f464-e41e-4024-ae69-261faef6e837","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-34.412954,150.852644,2019-05-11,"PRESENT","NSW BioNet Atlas"
"332849c7-6d1e-417b-a723-42929f67cb15","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2012-05-13,"PRESENT","NSW BioNet Atlas"
"33294cd5-7846-4383-b581-24a2d931b374","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.7615,2012-05-14,"PRESENT","NSW BioNet Atlas"
"332b9bbf-d8cb-4a9b-a041-ac65ab10ff6f","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-29.468473,151.622697,2004-07-01,"PRESENT","NSW BioNet Atlas"
"332c1201-69d6-44ff-a11d-f51c8f89af78","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-33.958249,150.618094,2006-04-23,"PRESENT","NSW BioNet Atlas"
"332e4f20-8cb3-42ae-bd9a-0ec30914ce8b","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2014-04-10,"PRESENT","NSW BioNet Atlas"
"332ec974-587b-4d2c-8eac-606d443fef82","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-35.614187,148.641585,2025-04-30,"PRESENT","NSW BioNet Atlas"
"33320422-fd71-43ea-8543-7212ec340633","Dama","https://biodiversity.org.au/afd/taxa/7d0b2e59-04df-43bb-a61a-774c7a6c30f8",-30.548992,149.136192,2019-06-11,"PRESENT","NSW BioNet Atlas"
"333242c0-d54b-4c6d-8445-3e14218b5a67","Dama","https://biodiversity.org.au/afd/taxa/7d0b2e59-04df-43bb-a61a-774c7a6c30f8",-30.593705,149.217772,2019-08-09,"PRESENT","NSW BioNet Atlas"
"3338a3ba-22e2-40d5-8242-becab63971c1","Cervus unicolor","https://biodiversity.org.au/afd/taxa/fcd3d838-a4e7-4402-ab20-3a7454b6db16",-35.65609,148.511595,2021-03-29,"PRESENT","NSW BioNet Atlas"
"333c3504-c03d-45c8-828c-de581b28a55e","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-31.535712,150.018712,2004-07-01,"PRESENT","NSW BioNet Atlas"
"333e5d4a-38b4-4c59-b3e9-118c24905676","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.54954,151.6937,2014-05-21,"PRESENT","NSW BioNet Atlas"
"3340b9bf-6f1d-466e-9c14-b90de7fcc5e4","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-34.542827,150.63358,1980-01-01,"PRESENT","NSW BioNet Atlas"
"33416d14-475f-4bfd-802e-dc5a3d8e6901","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2012-05-14,"PRESENT","NSW BioNet Atlas"
"3341b5b1-c162-4d1a-93be-5f0f09c4cae1","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-37.353425,149.715351,2018-01-10,"PRESENT","NSW BioNet Atlas"
"3343d0e4-bfb1-45b6-a7b2-a8e8efb0d6f5","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-34.746576,150.703084,2017-07-29,"PRESENT","NSW BioNet Atlas"
"334d7476-82e4-4ac4-94dc-42f93b827f47","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-31.440878,152.897944,2019-05-05,"PRESENT","NSW BioNet Atlas"
"335183c3-f272-430b-8d01-1b14e048e2b3","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2012-05-14,"PRESENT","NSW BioNet Atlas"
"335389d2-50dc-477a-939d-132ff8446e9c","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-29.477753,151.668739,2004-07-01,"PRESENT","NSW BioNet Atlas"
"33562567-79c3-48f5-9e4c-6eb4177f8c87","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-34.352383,150.868227,2019-05-23,"PRESENT","NSW BioNet Atlas"
"3359c6f7-c121-4bcf-a0bc-9d4516f6f48b","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2012-05-14,"PRESENT","NSW BioNet Atlas"
"335a8042-0ec2-4b0f-965f-5abce8115c6a","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2014-04-10,"PRESENT","NSW BioNet Atlas"
"335b94aa-a5e1-4eb9-aff8-1e9387820046","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-37.167501,149.848811,2016-05-18,"PRESENT","NSW BioNet Atlas"
"335cac7c-52f8-4e01-9922-8bac2ee658b6","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-33.337943,149.460911,2017-06-08,"PRESENT","NSW BioNet Atlas"
"335ef4bd-557a-47b5-b3cb-d808eaa2dd71","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-32.315729,151.75229,1980-01-01,"PRESENT","NSW BioNet Atlas"
"33623f97-d3bb-45c4-8a32-760a635b9a00","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-33.915225,150.595732,2023-07-10,"PRESENT","NSW BioNet Atlas"
"33634485-1862-462d-89d9-97dd55dfeee6","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2014-04-06,"PRESENT","NSW BioNet Atlas"
"33668d5e-fa82-4890-bd5e-f5d15783b26f","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-36.649397,148.573782,2004-07-01,"PRESENT","NSW BioNet Atlas"
"3369f2f6-84b3-46a0-a160-62dc2e29ec28","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-34.384422,150.860262,2019-04-24,"PRESENT","NSW BioNet Atlas"
"336b323f-4ff9-4ea0-b902-566174b39b99","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-33.593146,150.929789,2019-04-29,"PRESENT","NSW BioNet Atlas"
"336f0a13-04b7-4d90-8bd2-d57be52695b0","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-37.272978,149.857351,2022-07-21,"PRESENT","NSW BioNet Atlas"
"336fb4c0-daf9-46a8-9bad-6f2b40ab2aa1","Dama","https://biodiversity.org.au/afd/taxa/7d0b2e59-04df-43bb-a61a-774c7a6c30f8",-30.593705,149.217772,2019-10-19,"PRESENT","NSW BioNet Atlas"
"33747c0a-ec7d-41f9-9318-f0957949fe6f","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2014-04-09,"PRESENT","NSW BioNet Atlas"
"3375491b-0219-41ad-a718-4d17196d936a","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-34.4278,150.89307,2020-02-29,"PRESENT","NSW BioNet Atlas"
"3375f8c9-58e4-4a6b-a6b3-8c1e41994424","Cervus elaphus","https://biodiversity.org.au/afd/taxa/70943adf-8589-40e9-8338-7ba862074b86",-34.426809,150.842633,2022-04-29,"PRESENT","NSW BioNet Atlas"
"3376fcc8-1f9f-4e61-a3a4-607545f7d0f3","Cervus timorensis","https://biodiversity.org.au/afd/taxa/d08d7660-7063-46fe-8de9-2f9613608710",-34.269197,150.894762,2015-11-25,"PRESENT","NSW BioNet Atlas"
"33772d04-4906-4302-a636-79b641b56f17","Cervus unicolor","https://biodiversity.org.au/afd/taxa/fcd3d838-a4e7-4402-ab20-3a7454b6db16",-36.55988,148.26448,2015-10-15,"PRESENT","NSW BioNet Atlas"
"337783d1-aa72-438c-bed5-602b7b852e6b","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.7615,2012-05-15,"PRESENT","NSW BioNet Atlas"
"337e320c-aa6e-49a3-b019-07a64da5e7d9","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-33.459422,150.724702,2017-06-19,"PRESENT","NSW BioNet Atlas"
"33818cf5-2acd-4eee-b647-ae7ad7554316","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-31.89136,150.81737,2017-05-15,"PRESENT","NSW BioNet Atlas"
"3386a323-908e-481d-8fc6-54b881b7b1ed","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.7615,2012-05-09,"PRESENT","NSW BioNet Atlas"
"338a56a5-6ecd-483b-9620-d4240a801ff0","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-33.930809,150.638887,2016-05-06,"PRESENT","NSW BioNet Atlas"
"338c43b8-7ef4-4b7a-9870-0a3b31502dea","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-31.46427,152.896887,2019-05-20,"PRESENT","NSW BioNet Atlas"
"338ce1f9-6eeb-4dd6-a0d5-0ff24082decb","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-33.93122,150.637068,2015-07-03,"PRESENT","NSW BioNet Atlas"
"3392c917-af4c-4f43-bee0-f128def0a4c3","Cervus timorensis","https://biodiversity.org.au/afd/taxa/d08d7660-7063-46fe-8de9-2f9613608710",-34.268695,150.894547,2014-11-19,"PRESENT","NSW BioNet Atlas"
"3396f79c-a6c6-4a34-abb4-5cc21e6a87e4","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2012-05-09,"PRESENT","NSW BioNet Atlas"
"339805e6-e220-46b0-b3ca-0a25a9f6ac26","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-34.020304,150.558509,2004-07-01,"PRESENT","NSW BioNet Atlas"
"33a52bb0-1462-4bfc-b0be-b003067e792b","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-35.190032,149.664768,2017-07-22,"PRESENT","NSW BioNet Atlas"
"33a9ea68-1d38-48cf-87af-0e2c84180011","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-31.464003,152.797463,2004-07-01,"PRESENT","NSW BioNet Atlas"
"33aa98d4-1b31-46d3-8828-16b8bf478b32","Cervus unicolor","https://biodiversity.org.au/afd/taxa/fcd3d838-a4e7-4402-ab20-3a7454b6db16",-36.053779,148.293057,2021-02-23,"PRESENT","NSW BioNet Atlas"
"33ab277e-71b5-49f3-a98c-bde13a0f8f35","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-31.770977,150.888885,2004-07-01,"PRESENT","NSW BioNet Atlas"
"33af241d-31a4-45d5-b76f-bc35f4fdef82","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-29.900688,150.922674,2019-05-09,"PRESENT","NSW BioNet Atlas"
"33b17e3a-e0ad-4406-a4c5-829bb6b8fa96","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-34.582194,150.298981,2017-06-06,"PRESENT","NSW BioNet Atlas"
"33b7cbd4-173f-4eaf-a4cc-0de3e56789ac","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-30.704123,152.49884,2004-07-01,"PRESENT","NSW BioNet Atlas"
"33be275c-1500-4007-8915-82cdfcf50bc5","CERVIDAE","https://biodiversity.org.au/afd/taxa/cc6586df-16cf-4693-b530-1d6e2c9244e0",-34.320117,150.91092,2021-03-16 16:04:21,"PRESENT","iNaturalist Australia"
"33be27d3-d7e7-4ac8-bba4-9d630ab8b2b8","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-34.423919,150.831152,2004-07-01,"PRESENT","NSW BioNet Atlas"
"33bef686-daab-4eed-ac16-29854dc4a4e1","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2012-05-14,"PRESENT","NSW BioNet Atlas"
"33c3e3ce-65f7-4681-8cf5-363b4444884d","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2012-05-13,"PRESENT","NSW BioNet Atlas"
"33c4a1df-9d51-4d38-9f95-042f6a093daf","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-34.539765,150.626717,2014-11-24,"PRESENT","NSW BioNet Atlas"
"33cc030e-5a29-42c7-ac4e-801171961a9c","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-33.729242,150.874162,2024-03-20 10:45:40,"PRESENT","iNaturalist Australia"
"33ccc1a7-f804-43b1-b3c5-bb504f809b4c","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-30.370589,150.326356,2022-10-05,"PRESENT","NSW BioNet Atlas"
"33ce9baa-0b85-4148-9c3f-42758fbc6893","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2012-05-13,"PRESENT","NSW BioNet Atlas"
"33d1381d-b716-4906-b73a-44332b8b6ddd","Dama","https://biodiversity.org.au/afd/taxa/7d0b2e59-04df-43bb-a61a-774c7a6c30f8",-30.593705,149.217772,2019-09-08,"PRESENT","NSW BioNet Atlas"
"33d15de8-a211-4adf-b633-456b0c38706b","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-35.459422,149.274239,2024-11-04 23:45:00,"PRESENT","NatureMapr"
"33d51910-8f10-43d8-bb20-9b0aa2abcd07","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2014-04-07,"PRESENT","NSW BioNet Atlas"
"33d5318d-5ab0-4c02-857a-68cb601b083b","Cervus timorensis","https://biodiversity.org.au/afd/taxa/d08d7660-7063-46fe-8de9-2f9613608710",-34.189111,151.010826,2010-02-09,"PRESENT","NSW BioNet Atlas"
"33d6f36a-5f68-4fbb-9987-9ac3fb6d8fff","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-31.89136,150.81737,2012-05-30,"PRESENT","NSW BioNet Atlas"
"33dd7722-008c-40c7-8688-a80765068799","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2012-05-13,"PRESENT","NSW BioNet Atlas"
"33de9542-661b-455b-a28f-9d89b76bbfa6","CERVIDAE","https://biodiversity.org.au/afd/taxa/cc6586df-16cf-4693-b530-1d6e2c9244e0",-33.85262,149.750671,2025-04-13 11:43:38,"PRESENT","iNaturalist Australia"
"33e29bcd-f48d-405d-9b1b-c805dc068450","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2014-04-05,"PRESENT","NSW BioNet Atlas"
"33e83686-a1ac-4f35-81cd-c6bf229a7b79","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2012-05-13,"PRESENT","NSW BioNet Atlas"
"33e8c9c2-7748-46fd-a1dd-40fd77d2e9ec","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2014-04-09,"PRESENT","NSW BioNet Atlas"
"33ec5b24-3ee5-41c2-8da4-e9cdef31915b","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-30.420308,152.975425,2019-05-14,"PRESENT","NSW BioNet Atlas"
"33f15666-8343-4652-89da-b8cdc343b45f","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-34.716369,150.801506,2017-10-14,"PRESENT","NSW BioNet Atlas"
"33f2916d-99d1-4c53-943a-ca3f69e25ed7","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.7615,2012-05-16,"PRESENT","NSW BioNet Atlas"
"33f4f67f-8354-4e12-8023-51a043fe3c13","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-32.314286,149.920148,2022-09-22,"PRESENT","NSW BioNet Atlas"
"33fea702-104d-48d5-bda8-6e7655dabc2d","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-33.029482,148.959405,2004-07-01,"PRESENT","NSW BioNet Atlas"
"340266dc-ecd8-4a72-867e-e99871882883","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2012-05-14,"PRESENT","NSW BioNet Atlas"
"3406d685-7583-46d9-987e-6cec34100e24","Cervus elaphus","https://biodiversity.org.au/afd/taxa/70943adf-8589-40e9-8338-7ba862074b86",-33.19554,151.428419,2021-06-12 16:29:00,"PRESENT","iNaturalist Australia"
"340899c4-ef8a-4c82-a0b6-6f20d32d0fe5","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.7615,2013-05-07,"PRESENT","NSW BioNet Atlas"
"340bb8c2-6945-42aa-9331-19e808244db7","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-32.655635,151.839733,1980-01-01,"PRESENT","NSW BioNet Atlas"
"34152a95-4814-431a-b83d-6520813dc28a","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2012-05-11,"PRESENT","NSW BioNet Atlas"
"34185c92-8ab1-4f20-b43f-2ccd17dc1c4e","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-36.012597,150.104917,2019-05-26,"PRESENT","NSW BioNet Atlas"
"3419fb7a-3de8-416a-8d08-07e6a88c396d","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2012-05-17,"PRESENT","NSW BioNet Atlas"
"341bba3b-1eea-447a-8b07-17b4f5e0134e","Cervus timorensis","https://biodiversity.org.au/afd/taxa/d08d7660-7063-46fe-8de9-2f9613608710",-33.989505,151.012898,2012-10-20,"PRESENT","NSW BioNet Atlas"
"341cfb01-de4c-4e0b-a4ce-f858b13a7926","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2012-05-13,"PRESENT","NSW BioNet Atlas"
"341f9907-cb89-4e4d-a915-8e9dff4ef1fc","Cervus timorensis","https://biodiversity.org.au/afd/taxa/d08d7660-7063-46fe-8de9-2f9613608710",-34.467565,150.773475,2017-02-09,"PRESENT","NSW BioNet Atlas"
"34244714-1885-47a9-a6e2-7c70a8210b16","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-30.428311,150.316217,2022-10-28,"PRESENT","NSW BioNet Atlas"
"34252364-4ce6-4c17-b20d-f81395db296f","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-33.931238,150.638702,2016-05-04,"PRESENT","NSW BioNet Atlas"
"34287214-5619-494d-ac83-f7e9435cc2f4","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-33.850065,150.754392,2019-04-26,"PRESENT","NSW BioNet Atlas"
"34299f75-338f-47a5-a13b-d7f6fc8471e8","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-34.215716,150.990577,2004-07-01,"PRESENT","NSW BioNet Atlas"
"342a8445-ec1e-4852-b46c-f549ff517108","Dama","https://biodiversity.org.au/afd/taxa/7d0b2e59-04df-43bb-a61a-774c7a6c30f8",-30.560659,149.118634,2019-10-23,"PRESENT","NSW BioNet Atlas"
"342aa683-7f1f-4fa7-a12d-6f880dc67f3a","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-34.182753,150.982366,2024-05-15,"PRESENT","NSW BioNet Atlas"
"342e95b5-f22c-467c-af2f-38e5961d12fd","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95421,150.7612,2012-05-13,"PRESENT","NSW BioNet Atlas"
"3434582e-3728-44ae-9595-54f07059b183","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-30.038864,150.347778,2018-12-27 14:39:00,"PRESENT","Earth Guardians Weekly Feed"
"34377947-0447-47b5-a853-2d2afcb4cff8","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-30.136449,149.929212,2019-05-09,"PRESENT","NSW BioNet Atlas"
